
106第3季 1.32元
106第4季 3.2元
107第2季 5.33元
107第3季 2.44元
107第4季 3.44元
108第1季 2.6元
108第2季 3.22元
108第3季 2.05元
108第4季 2.87元
109第1季 -0.03元
109第2季 0.33元
