
104第4季 1.32元
105第1季 0.22元
105第2季 0.58元
105第3季 0.54元
105第4季 0.16元
106第1季 0.14元
106第2季 0.21元
106第3季 0.31元
106第4季 0.05元
107第1季 -0.09元
