
105第4季 30.58% 1.27% 2.01% 0.00% 0.14% 12.18元
106第1季 23.54% -8.71% -8.53% -0.49% -0.60% undefined
106第2季 27.09% -3.36% -3.29% 0.00% -0.29% undefined
106第3季 38.51% 19.77% 19.74% 0.00% 2.14% undefined
106第4季 30.43% 1.09% 1.67% 0.12% 0.12% 11.84元
107第1季 -27.46% -86.37% -86.89% -2.76% -3.35% 11.45元
107第2季 27.88% -1.47% -1.67% -0.1% -0.17% 11.32元
107第3季 37.36% 15.9% 15.78% 1.57% 1.88% 11.53元
107第4季 15.26% -22.5% -22.63% -0.72% -0.91% 11.42元
108第1季 19.87% -13.94% -13.89% -0.79% -1.01% 11.31元
108第2季 23.26% -7.33% -7.51% -0.46% -0.61% 11.24元
