
105第1季 0.57元
105第2季 0.88元
105第3季 0.36元
105第4季 1.15元
106第1季 -0.64元
106第2季 -0.49元
106第3季 0.65元
106第4季 0.69元
107第1季 -0.47元
107第2季 -0.47元
107第3季 -0.09元
107第4季 0.29元
108第1季 -0.35元
108第2季 0.06元
108第3季 0.27元
108第4季 0.2元
109第1季 -0.33元
109第2季 -0.02元
