
105第4季 24.79% 9.35% 15.95% 0.00% 4.53% 25.83元
106第1季 19.94% -2.26% -14.01% -1.65% -2.51% undefined
106第2季 15.62% -6.34% -9.18% -1.24% -2.07% undefined
106第3季 24.17% 11.75% 10.44% 0.00% 2.88% undefined
106第4季 19.86% 8.58% 6.63% 1.86% 2.94% 23.72元
107第1季 16.78% -6.75% -9.78% 0% -2% 23.29元
107第2季 2.99% -21.07% -13.31% -1.09% -2.04% 22.35元
107第3季 20.98% 3.72% 4.53% -0.15% -0.41% 22.09元
107第4季 24.38% 7.17% 6.13% 0.79% 1.3% 22.46元
