
105第3季 11.33% 4.42% 2.42% 0.71% 1.07% 8.11元
105第4季 12.15% 5.70% 2.49% 0.78% 1.20% 8.15元
106第1季 9.71% 3.33% 1.79% 0.67% 0.96% undefined
106第2季 6.56% 1.29% 2.39% 0.00% 1.21% undefined
106第3季 9.47% 4.67% 5.72% 2.10% 4.14% undefined
106第4季 10.18% 5.05% 5.44% 2.01% 3.91% 8.61元
107第1季 6.3% 1.16% 3.17% 1.12% 1.87% 8.91元
107第2季 5.48% 0.16% -3.45% -1.16% -2.99% 8.73元
107第3季 4.98% 0.02% -4.53% -1.05% -3.09% 8.53元
107第4季 5.6% 0.15% -0.49% 0.04% -0.59% 8.46元
108第1季 5.48% -1.48% 0.24% 0.33% 0.05% 8.39元
108第2季 4.76% -2.23% -5.3% -1.11% -3.3% 7.92元
108第3季 6.09% 1.24% -3.06% -0.58% -2.02% 7.63元
