
104第4季 0.50元
105第1季 0.01元
105第2季 0.15元
105第3季 0.28元
105第4季 0.74元
106第1季 -0.26元
106第2季 0.20元
106第3季 0.27元
106第4季 0元
107第1季 -0.79元
107第2季 -0.08元
107第3季 0.27元
107第4季 0.68元
