105 104,622 101,515 96,351 93,831 104,510 111,358 104,710 102,050 96,730 89,212 90,014 101,247 
106 107,205 85,550 97,834 98,805 108,422 103,847 113,757 114,542 99,637 186,162 178,719 134,345 
107 212,756 158,588 246,534 253,232 260,070 243,118 296,954 268,108 227,123 245,319 242,151 - 
