
104第4季 3.71元
105第1季 2.04元
105第2季 0.09元
105第3季 1.40元
105第4季 0.98元
106第1季 0.32元
106第2季 0.45元
106第3季 0.84元
106第4季 -0.05元
107第1季 -0.29元
107第2季 -1.46元
107第3季 -1.41元
107第4季 0.17元
108第1季 0.34元
108第2季 0.09元
108第3季 0.06元
108第4季 0.94元
109第1季 -0.57元
