105 47,620 36,354 21,639 29,473 29,551 21,932 26,518 33,540 15,375 25,777 36,667 34,919 
106 25,776 25,776 25,208 19,886 26,239 16,203 24,111 8,361 17,821 27,199 24,911 21,728 
107 22,207 20,871 21,954 26,397 31,176 22,754 16,494 12,818 33,552 15,494 28,106 12,198 
108 22,506 26,367 6,578 17,363 15,025 18,448 8,634 10,921 12,636 6,760 16,504 11,264 
109 10,775 11,862 27,092 3,160 8,281 8,659 7,998 - - - - - 
