
105第4季 19.30% -5.60% -7.59% 0.00% -0.37% 21.98元
106第1季 14.66% 0.66% -3.27% -0.02% -0.41% undefined
106第2季 33.58% 7.25% 3.61% 0.19% -0.01% undefined
106第3季 29.54% 16.36% 11.51% 0.00% 0.53% undefined
106第4季 25.74% 12.58% 9.07% 0.52% 0.78% 20.43元
107第1季 12.26% 5.41% 2.9% 0% -1.85% 20.25元
107第2季 22.3% -1% -4.28% 0% -0.38% 20.21元
107第3季 27.57% 12.11% 9.65% 0.48% 0.83% 17.88元
107第4季 47.15% 38.22% 37.37% 12.26% 27.12% 23.83元
108第1季 42.95% 31.49% 34.1% 3.23% 5.89% 25.4元
108第3季 43.31% 26.41% 21.12% 0.93% 1.35% 21.61元
