
104第4季 -0.51元
105第1季 -0.11元
105第2季 0.02元
105第3季 -0.04元
105第4季 0.22元
106第1季 0.49元
106第2季 0.37元
106第3季 0.46元
106第4季 0.62元
107第1季 0.53元
107第2季 0.4元
