
104第4季 0.15元
105第1季 -0.17元
105第2季 0.41元
105第3季 0.42元
105第4季 0.03元
106第1季 0.06元
106第2季 0.28元
106第3季 0.25元
106第4季 0.76元
107第1季 0.04元
107第2季 -0.14元
107第3季 -0.09元
107第4季 -0.18元
108第1季 -0.25元
108第2季 -0.32元
108第3季 -0.19元
108第4季 -0.21元
