105 241,300 130,291 252,960 247,845 242,020 231,351 222,189 220,465 219,216 240,729 220,379 238,984 
106 195,559 122,057 152,228 92,227 163,777 153,458 103,598 147,482 176,769 144,126 152,882 173,034 
107 161,682 93,351 117,553 152,296 205,533 174,281 173,503 212,352 166,747 135,994 186,005 151,842 
108 200,077 181,041 150,592 - - - - - - - - - 
