
104第4季 -2.62元
105第1季 -0.34元
105第2季 -0.14元
105第3季 -0.60元
105第4季 -0.87元
106第1季 -0.70元
106第2季 -0.37元
106第3季 0.11元
106第4季 -0.52元
107第1季 -0.16元
107第2季 -0.09元
107第3季 0.05元
107第4季 -0.32元
