105 273,344 288,774 204,647 220,390 230,631 267,034 266,125 237,804 238,586 250,021 212,209 244,917 
106 333,936 241,877 195,781 216,890 232,262 246,261 253,048 243,109 227,517 251,580 216,298 251,656 
107 250,367 315,714 227,276 237,384 230,034 272,126 255,671 254,015 238,792 229,341 218,592 276,934 
