
105第3季 7.88% 1.53% -2.01% 0.05% -0.34% 12.61元
105第4季 16.53% 5.89% 6.40% 0.52% 0.81% 12.58元
106第1季 9.95% 5.32% 2.81% 0.35% 0.45% undefined
106第2季 0.00% 0.00% 0.00% 0.00% 0.00% undefined
106第3季 -3.16% -11.80% 3.58% 0.56% 0.94% undefined
106第4季 11.67% 6.11% 2.85% 0.39% 0.47% 12.47元
107第1季 15.01% 6.3% 2.04% 0.3% 0.28% 12.54元
107第2季 13.67% 7.56% 6.77% 0.23% 0.14% 12.28元
107第3季 15.43% 4.56% 2.49% 0.26% 0.18% 17.08元
107第4季 11.57% -2.88% -2.27% 0.03% -0.3% 17.68元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 13.14% 4.73% 1.71% 0.15% 0.01% 17.83元
108第3季 3.91% -15.05% 104.14% 5.72% 10.91% 20.59元
108第4季 22.91% 15.05% 15.39% 1.21% 2.07% 21.22元
109第1季 18.78% 11.43% 11.52% 1.03% 1.88% 21.9元
109第2季 29.86% 26.09% 23.99% 1.98% 3.96% 22.44元
