
104第4季 0.22元
105第1季 0.25元
105第2季 0.25元
105第3季 0.29元
105第4季 0.30元
106第1季 0.27元
106第2季 0.24元
106第3季 0.29元
106第4季 0.31元
107第1季 0.27元
