
105第3季 -5.59% -25.01% -26.54% 0.00% -4.55% 9.45元
105第4季 -2.22% -37.67% -49.03% -5.70% -7.39% 8.70元
106第1季 -8.38% -31.68% -40.60% -4.85% -6.54% undefined
106第2季 -5.96% -39.46% -48.42% 0.00% -7.36% undefined
106第3季 -3.16% -24.73% -24.78% -3.50% -5.02% undefined
106第4季 -5.86% -20.54% -34.01% -7.57% -11.8% 8.86元
107第1季 -5.54% -21.13% -25.43% 0% -7.16% 8.32元
107第2季 -10.35% -43.62% -29.85% -3.55% -5.89% 7.79元
107第3季 -4.24% -24.53% -2.26% -0.11% -0.37% 7.68元
107第4季 -7.04% -20.16% -42.2% -8.56% -14.41% 6.68元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 -20.99% -64.34% -55.08% -7.35% -12.06% 5.49元
108第3季 0% 0% 0% 0% 0% 0元
