
105第3季 18.33% 7.88% -2.64% 0.50% -0.31% 11.25元
105第4季 18.97% 14.71% 14.32% 0.00% 7.36% 12.01元
106第1季 17.33% 2.96% -3.27% 0.35% -0.53% undefined
106第2季 11.93% 2.81% 3.65% 0.00% 0.15% undefined
106第3季 15.56% 0.30% -7.73% 0.00% -1.30% undefined
107第1季 29.15% 8.44% -6.84% 0% -0.54% 12.56元
107第2季 15.79% -1.05% -12.35% -0.15% -1.58% 12.13元
107第3季 22.36% 11.22% 2.27% 0.29% 0.27% 12.08元
107第4季 21.92% 55.7% 33.11% 1.13% 2.95% 12.44元
108第1季 16.05% 5.89% -1.77% 0.15% -0.4% 12.36元
108第2季 12.41% 6.26% 2.5% 0.34% 0.41% 12.36元
108第3季 19.63% 8.51% -2.93% 0.14% -0.35% 12.29元
