105 491,509 351,095 467,929 447,503 452,984 430,845 449,816 441,131 415,700 395,946 447,559 431,412 
106 391,808 332,673 423,762 402,503 394,054 408,114 401,108 417,191 404,314 407,067 413,675 445,060 
107 444,041 331,407 448,994 402,230 443,093 418,537 433,298 434,439 409,979 427,306 452,166 451,768 
