
104第4季 0.61元
105第1季 0.34元
105第2季 0.32元
105第3季 0.80元
105第4季 -0.21元
106第1季 0.57元
106第2季 0.18元
106第3季 0.77元
106第4季 0.26元
107第1季 0.1元
107第2季 -0.02元
107第3季 0.63元
107第4季 0.11元
108第1季 0.05元
108第2季 0.35元
108第3季 0.53元
108第4季 0.54元
109第1季 0.07元
