105 712,905 505,964 660,976 579,381 683,777 803,426 713,680 865,098 623,226 812,031 844,122 1,048,641 
106 573,153 561,541 701,694 603,681 700,801 650,438 612,218 600,055 524,169 609,881 636,059 763,515 
107 804,362 396,073 735,482 699,729 688,816 775,034 732,094 829,308 626,068 785,457 718,037 856,775 
