
104第4季 2.51元
105第1季 1.90元
105第2季 0.52元
105第3季 -0.28元
105第4季 1.51元
106第1季 -1.03元
106第2季 -0.93元
106第3季 0.08元
106第4季 0.87元
107第1季 -1.81元
107第2季 1.52元
107第3季 0.04元
107第4季 0.86元
108第1季 -2.11元
108第2季 1.11元
108第3季 -1.77元
108第4季 0.13元
