105 1,484,680 945,200 1,481,459 1,383,667 1,463,239 1,523,454 1,520,138 1,647,385 1,452,401 1,467,420 1,606,685 1,649,194 
106 1,578,995 1,526,787 1,968,441 1,608,159 1,743,204 1,733,504 1,541,386 1,566,622 1,464,304 1,398,795 1,475,431 1,660,001 
107 1,771,138 1,154,935 1,776,064 1,642,533 1,852,563 1,812,965 1,719,259 1,705,141 1,553,311 1,617,750 1,221,991 1,301,988 
108 1,595,895 958,618 1,468,449 - - - - - - - - - 
