
105第3季 9.92% 2.18% 1.77% 0.33% 0.07% 8.05元
105第4季 9.96% 1.09% -1.31% -0.40% -1.46% 7.79元
106第1季 10.76% 3.17% 1.33% 0.33% 0.13% undefined
106第2季 4.90% -2.89% -5.36% 0.00% -1.98% undefined
106第3季 8.43% 1.96% 0.42% 0.17% -0.26% undefined
106第4季 10.16% 2.98% 4.05% 1.15% 1.93% 7.64元
107第1季 6.65% -0.65% 5.33% 1.06% 1.92% 7.7元
107第2季 6.32% 0.91% -1.11% 0.3% -0.22% 11.01元
107第3季 6.44% 1.53% 0.62% 0.44% 0.1% 11.28元
