
104第4季 -0.37元
105第1季 -0.04元
105第2季 0.06元
105第3季 -0.03元
105第4季 -0.16元
106第1季 -0.02元
106第2季 -0.20元
106第3季 -0.07元
106第4季 0.13元
107第1季 0.11元
