
104第4季 0.18元
105第1季 0.15元
105第2季 0.12元
105第3季 0.07元
105第4季 0.39元
106第1季 -0.09元
106第2季 0.30元
106第3季 0.10元
106第4季 -0.05元
107第1季 -0.12元
107第2季 0.15元
107第3季 0.01元
