
105第3季 11.18% 5.57% 5.06% 1.80% 3.35% 20.41元
105第4季 12.14% 6.56% 6.06% 0.00% 4.70% 21.89元
106第1季 11.37% 6.39% 4.62% 1.71% 3.10% undefined
106第2季 4.37% -0.29% -0.85% 0.00% -0.53% undefined
106第3季 6.99% 2.24% 2.01% 0.00% 1.36% undefined
106第4季 9.01% 4.34% 4.99% 1.72% 3.65% 20.44元
107第1季 6.21% 1.67% 3.2% 0.84% 1.82% 20.89元
107第2季 8.87% 4.75% 1.25% 0.53% 0.95% 19.41元
107第3季 6.25% 0.48% 49.82% 10.29% 26.71% 24.83元
107第4季 1.49% -5.32% -6.45% -0.8% -2.3% 24.29元
108第1季 2.37% -3.04% 0.7% 0.32% 0.26% 24.59元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 7.3% 2.66% 1.84% 0.84% 1.18% 21.26元
109第1季 2.19% -3.33% -5.85% -0.72% -2.67% 20.6元
109第2季 4.98% -0.32% -1.84% -0.07% -0.98% 19.72元
