105 365,986 322,231 436,000 518,722 529,386 574,018 643,419 721,319 738,636 731,504 719,132 711,944 
106 617,202 352,280 518,967 530,438 390,990 491,924 578,947 868,284 922,407 823,571 930,245 1,000,578 
107 773,771 416,468 594,498 515,556 521,205 587,282 767,327 - - - - - 
