
104第4季 -1.47元
105第1季 -3.17元
105第2季 -2.71元
105第3季 1.15元
105第4季 3.18元
106第1季 0.08元
106第2季 1.48元
106第3季 3.14元
106第4季 5.8元
107第1季 1.98元
107第2季 1.77元
107第3季 2.73元
107第4季 2.9元
108第1季 0.05元
108第2季 2.16元
108第3季 12.9元
108第4季 9.81元
109第1季 4.59元
