105 114,614 142,784 148,789 119,141 142,268 143,060 130,554 134,024 125,049 125,165 136,935 124,837 
106 122,484 135,025 135,592 120,404 114,795 116,210 122,308 143,325 156,421 169,777 197,392 209,129 
107 157,374 121,140 156,821 143,849 144,092 125,719 135,048 142,369 145,872 155,229 150,337 - 
