 97 0.20 0.60 0.00 0.60 0.80
 98 0.29 0.51 0.00 0.51 0.80
 99 0.45 1.03 0.00 1.03 1.48
 100 0.43 0.87 0.00 0.87 1.30
 101 0.40 0.69 0.00 0.69 1.09
 102 0.50 0.50 0.00 0.50 1.00
 103 0.50 0.50 0.00 0.50 1.00
 104 0.50 0.00 0.00 0.00 0.50
 105 0.60 0.00 0.00 0.00 0.60
 106 0.60 0.00 0.00 0.00 0.60
 107 0.60 0.00 0.00 0.00 0.60
