
105第3季 15.54% 5.44% 5.58% 1.11% 1.69% 12.84元
105第4季 14.53% 3.11% 6.48% 0.00% 2.35% 13.12元
106第1季 11.27% 3.35% 2.17% 0.55% 0.80% undefined
106第2季 12.45% 3.79% 4.05% 0.00% 1.25% undefined
106第3季 12.76% 4.93% 5.30% 1.31% 2.14% undefined
106第4季 13.71% 5.23% 6% 1.51% 2.44% 13.33元
107第1季 12.98% 4.97% 5.45% 1.22% 2.01% 13.62元
107第2季 13.37% 5.03% 5.61% 1.12% 1.83% 13.25元
107第3季 13.03% 4.03% 5.2% 0.92% 1.49% 13.4元
107第4季 12.46% 2.87% 3.2% 0.86% 1.33% 13.58元
108第1季 8.51% -1.16% -0.82% -0.11% -0.33% 13.57元
108第2季 11.73% 1.62% 1.95% 0.48% 0.69% 13.05元
108第3季 13.26% 3.62% 2.92% 0.68% 1.05% 13.14元
